"dimension" "Birth" "Death"
"1" 0 0 Inf
"2" 0 0 443.076698000001
"3" 0 0 474.404801000002
"4" 0 0 431.3907065
"5" 0 0 394.003129250001
"6" 0 0 397.133809000002
"7" 0 0 564.0109525
"8" 0 0 456.911770500001
"9" 0 0 240.43688
"10" 0 0 360.899815249998
"11" 0 0 285.984901000001
"12" 0 0 209.287779999999
"13" 0 0 367.1814485
"14" 0 0 638.203066000001
"15" 0 0 392.256458500001
"16" 0 0 386.480188250001
"17" 0 0 420.244785000001
"18" 0 0 339.38713
"19" 0 0 470.324342499999
"20" 0 0 238.00626425
"21" 0 0 181.942364499998
"22" 0 0 412.292303999998
"23" 0 0 346.34666125
"24" 0 0 386.152782500002
"25" 0 0 421.42693725
"26" 0 0 421.03827625
"27" 0 0 152.5910585
"28" 0 0 197.52028025
"29" 0 0 170.646599249999
"30" 0 0 432.704385249999
"31" 0 0 361.439866249998
"32" 0 0 317.2622605
"33" 0 0 298.584360500003
"34" 0 0 292.5226125
"35" 0 0 491.103384999999
"36" 0 0 330.906612999999
"37" 0 0 422.606067999998
"38" 0 0 323.810189
"39" 0 0 249.46754125
"40" 0 0 443.013981250002
"41" 0 0 160.9771325
"42" 0 0 425.464774250002
"43" 0 0 248.742672250003
"44" 0 0 335.04339625
"45" 0 0 146.044028499999
"46" 0 0 375.584866000001
"47" 0 0 263.982872500001
"48" 0 0 117.033931249997
"49" 0 0 155.789286250001
"50" 0 0 267.346724
"51" 0 0 246.9019045
"52" 0 0 370.981325249998
"53" 0 0 208.301560999999
"54" 0 0 178.769272500001
"55" 0 0 259.77594625
"56" 0 0 438.779881250003
"57" 0 0 390.663772999998
"58" 0 0 149.964792500001
"59" 0 0 155.0398985
"60" 0 0 345.241822249998
"61" 0 0 110.814746499999
"62" 0 0 241.10579225
"63" 0 0 296.081676999999
"64" 0 0 319.34513025
"65" 0 0 722.76352325
"66" 0 0 294.311130249998
"67" 0 0 346.46151625
"68" 0 0 272.530154250004
"69" 0 0 357.864549250002
"70" 0 0 383.225370249998
"71" 0 0 221.801889249999
"72" 0 0 215.736496249997
"73" 0 0 673.526010249996
"74" 0 0 325.66178025
"75" 0 0 251.691312499997
"76" 0 0 209.316696249998
"77" 0 0 236.931610250001
"78" 0 0 460.035554499998
"79" 0 0 305.6460065
"80" 0 0 385.7975125
"81" 0 0 213.11815325
"82" 0 0 276.061818500003
"83" 0 0 199.3620065
"84" 0 0 191.18744525
"85" 0 0 297.8008625
"86" 0 0 337.795686500002
"87" 0 0 347.989267250004
"88" 0 0 158.255478250001
"89" 0 0 348.234088000002
"90" 0 0 241.295851250002
"91" 0 0 385.57549125
"92" 0 0 174.29845
"93" 0 0 167.122712500001
"94" 0 0 318.336189249997
"95" 0 0 451.333296249998
"96" 0 0 298.289221249999
"97" 0 0 396.484778
"98" 0 0 312.191990499999
"99" 0 0 313.852746500001
"100" 0 0 402.29078125
"101" 0 0 738.55370125
"102" 0 0 222.126603250001
"103" 0 0 373.545860499998
"104" 0 0 231.331158500001
"105" 0 0 292.211946000001
"106" 0 0 230.957301250003
"107" 0 0 197.938483999999
"108" 0 0 209.38345
"109" 0 0 506.672389000004
"110" 0 0 533.775964999996
"111" 0 0 227.8379925
"112" 0 0 206.318821250001
"113" 0 0 140.39120925
"114" 0 0 470.574810499999
"115" 0 0 370.026382499999
"116" 0 0 268.503625
"117" 0 0 276.995434000001
"118" 0 0 264.94400725
"119" 0 0 246.129781249999
"120" 0 0 271.11435525
"121" 0 0 147.441217250002
"122" 0 0 356.700722499999
"123" 0 0 239.0637665
"124" 0 0 221.542051250001
"125" 0 0 354.305585000002
"126" 0 0 345.728369
"127" 0 0 470.560572499995
"128" 0 0 227.584825
"129" 0 0 342.97841825
"130" 0 0 365.067366499999
"131" 0 0 226.861147249999
"132" 0 0 259.501166500002
"133" 0 0 266.636815999999
"134" 0 0 357.42401725
"135" 0 0 490.897241000004
"136" 0 0 105.657597249999
"137" 0 0 435.364996250001
"138" 0 0 302.907881249999
"139" 0 0 260.364444249997
"140" 0 0 256.381537249999
"141" 0 0 222.342498500001
"142" 0 0 362.99977425
"143" 0 0 462.438267250001
"144" 0 0 392.984442250001
"145" 0 0 370.211962249998
"146" 0 0 501.722948249998
"147" 0 0 290.409486250002
"148" 0 0 250.065472500001
"149" 0 0 435.3171385
"150" 0 0 201.199505000002
"151" 0 0 408.48115625
"152" 0 0 195.65450125
"153" 0 0 409.747034250002
"154" 0 0 257.479413250002
"155" 0 0 279.528365000001
"156" 0 0 336.56235325
"157" 0 0 565.379786499997
"158" 0 0 196.4854145
"159" 0 0 359.898997249998
"160" 0 0 270.367457000001
"161" 0 0 133.565989249998
"162" 0 0 258.063668
"163" 0 0 449.629525250001
"164" 0 0 134.321857
"165" 0 0 192.78812125
"166" 0 0 267.991931249999
"167" 0 0 278.032468250001
"168" 0 0 198.851209
"169" 0 0 127.046803249999
"170" 0 0 256.929361000001
"171" 0 0 316.045922
"172" 0 0 448.758870499999
"173" 0 0 223.29508825
"174" 0 0 218.988528999999
"175" 0 0 185.526592250001
"176" 0 0 311.307066250002
"177" 0 0 214.541212499999
"178" 0 0 211.41829125
"179" 0 0 559.52704625
"180" 0 0 441.646852999999
"181" 0 0 448.694888499998
"182" 0 0 189.437396000001
"183" 0 0 385.926738500001
"184" 0 0 285.63662125
"185" 0 0 119.915969
"186" 1 280.327404249999 358.989661620858
"187" 1 281.675424999996 415.010385078464
"188" 1 296.930492500002 327.746540618917
"189" 1 301.470209 565.889932065554
"190" 1 306.575928499998 376.149194737695
"191" 1 307.339731249998 610.227364266088
"192" 1 308.411417 439.963457876604
"193" 1 308.942190499999 351.271087005062
"194" 1 311.915844499997 375.022031044623
"195" 1 314.5541225 636.005129482018
"196" 1 328.715781250001 336.826330560829
"197" 1 343.8521425 384.318369721505
"198" 1 344.732838500002 384.654062588289
"199" 1 346.462454500002 587.020812616949
"200" 1 346.843349000001 444.836341803392
"201" 1 348.579451249999 611.035954467628
"202" 1 358.169664249999 469.627723212207
"203" 1 361.3937045 411.65365823982
"204" 1 363.496536250001 468.634736284389
"205" 1 377.947966249999 398.764110613075
"206" 1 388.01462225 456.658433759729
"207" 1 389.317882499999 544.507836576036
"208" 1 390.628383999999 405.878415027127
"209" 1 392.754534250002 710.81210823987
"210" 1 393.55590025 641.377090604745
"211" 1 396.029222500001 398.821865869607
"212" 1 396.233359249998 667.518479375279
"213" 1 396.910782499999 685.016360741749
"214" 1 401.963232499997 613.145709041288
"215" 1 404.0975025 480.096541936606
"216" 1 406.695202 667.824233183791
"217" 1 407.192256250001 437.766637452162
"218" 1 407.991418250001 787.027227960455
"219" 1 410.240286250001 430.802604095786
"220" 1 411.370558249997 534.440027045313
"221" 1 411.66508725 413.232106288762
"222" 1 412.50535225 790.577466919543
"223" 1 413.34418925 443.853510899188
"224" 1 414.207931249997 646.06151153198
"225" 1 415.81782125 427.421602617899
"226" 1 416.232818000001 418.613628147817
"227" 1 418.962438499998 450.480472871197
"228" 1 420.209788999999 704.560945844538
"229" 1 420.238378249999 504.979969683944
"230" 1 421.522801249999 515.881190804015
"231" 1 427.517029250003 663.072847514696
"232" 1 430.20812425 430.325259132961
"233" 1 434.21875525 462.202290760963
"234" 1 434.618594500003 708.944669550516
"235" 1 435.075100999999 600.182789624928
"236" 1 435.35869625 636.700542867718
"237" 1 438.248097249998 1094.19738298513
"238" 1 440.134420999997 444.443561093219
"239" 1 440.17537925 467.815829063548
"240" 1 447.118236999999 466.560401270354
"241" 1 448.728763249999 494.22163285788
"242" 1 449.334375250001 475.959346130634
"243" 1 451.890434250001 466.444097679901
"244" 1 455.546710250001 496.642339897714
"245" 1 459.564961000001 505.026857270511
"246" 1 460.979583249999 717.472989064525
"247" 1 461.297025999998 511.020359289626
"248" 1 461.42499625 557.390883227243
"249" 1 463.23446625 910.41339712395
"250" 1 464.201273 837.350527891119
"251" 1 466.139300499996 719.188221135893
"252" 1 473.564725 473.712974109351
"253" 1 474.811188250004 1034.72345420771
"254" 1 474.963906500001 481.159034275284
"255" 1 475.718547999999 1027.84340163403
"256" 1 477.776532499998 562.297124224612
"257" 1 479.978069000002 577.935251667682
"258" 1 482.0287205 899.363070335084
"259" 1 482.453413250003 523.371202988393
"260" 1 482.723976500004 893.123144259951
"261" 1 484.088019999996 503.982305949334
"262" 1 484.489368250001 484.943213633309
"263" 1 489.956845249999 619.134955092056
"264" 1 491.007427250001 904.017490172219
"265" 1 491.462035999999 585.646284831653
"266" 1 492.2833 493.216160464694
"267" 1 492.607262500001 529.110161693143
"268" 1 498.875869 652.857138655106
"269" 1 500.8626145 716.453834477676
"270" 1 502.172360000003 759.402022986203
"271" 1 503.551722499996 509.09077879181
"272" 1 504.626814249999 870.79743993355
"273" 1 506.840612499999 625.728108182534
"274" 1 509.4941125 817.069081494065
"275" 1 509.772396249996 727.406006789673
"276" 1 510.582881250003 639.344636171266
"277" 1 513.65090025 844.533876022901
"278" 1 516.417345000002 943.364552355805
"279" 1 519.260202500001 591.677909201875
"280" 1 519.422491250002 795.31008620341
"281" 1 521.3323625 664.433649768126
"282" 1 521.727768250001 531.948506105187
"283" 1 522.537245000001 522.705036685653
"284" 1 523.433311249999 764.976605703637
"285" 1 524.733405249998 628.638356795839
"286" 1 526.3759265 632.318535908618
"287" 1 533.542332500001 725.231942520796
"288" 1 533.5730045 534.699973595763
"289" 1 533.574822500004 800.899907296817
"290" 1 535.514386250001 758.270533913382
"291" 1 538.18869325 647.861300677331
"292" 1 540.215545 542.605572199335
"293" 1 544.672956249998 639.831306040622
"294" 1 548.305696249999 583.901022259138
"295" 1 551.336165000001 580.648168210688
"296" 1 553.294938249999 644.07240031353
"297" 1 554.625760999999 843.48023701637
"298" 1 557.09901925 575.799040776897
