"dimension" "Birth" "Death"
"1" 0 0 Inf
"2" 0 0 254.344491250001
"3" 0 0 245.390762500002
"4" 0 0 238.615762500001
"5" 0 0 220.93671825
"6" 0 0 225.967911250001
"7" 0 0 186.041442500002
"8" 0 0 236.523151249998
"9" 0 0 205.999751249999
"10" 0 0 157.9947785
"11" 0 0 272.921896
"12" 0 0 271.0351825
"13" 0 0 96.3535139999993
"14" 0 0 261.087256250001
"15" 0 0 169.18129325
"16" 0 0 153.752611999999
"17" 0 0 242.444775250001
"18" 0 0 121.690384999999
"19" 0 0 296.842890499998
"20" 0 0 225.649973249999
"21" 0 0 186.752072000001
"22" 0 0 219.21966625
"23" 0 0 108.342996499999
"24" 0 0 264.082622499998
"25" 0 0 127.76002825
"26" 0 0 263.088841
"27" 0 0 220.33631825
"28" 0 0 178.866595999999
"29" 0 0 94.3111945000003
"30" 0 0 160.591399999998
"31" 0 0 205.245774499999
"32" 0 0 171.794953
"33" 0 0 258.0587285
"34" 0 0 178.9078745
"35" 0 0 121.560586250001
"36" 0 0 160.64240125
"37" 0 0 212.977305000001
"38" 0 0 212.875155999999
"39" 0 0 181.521396999999
"40" 0 0 155.1712625
"41" 1 227.314429 253.317182639313
"42" 1 247.975880499999 284.787343116796
"43" 1 263.02044025 495.468834892093
"44" 1 267.19697925 309.66587832532
"45" 1 274.795218000001 368.780390882947
"46" 1 283.184920249999 521.078447145519
"47" 1 288.67010625 584.864271947402
"48" 1 295.148732499998 555.149267304548
"49" 1 302.074789249999 330.495227305257
"50" 1 303.512976999998 343.869098479111
"51" 1 308.400348499999 358.63150304023
"52" 1 311.065378250002 464.478922530081
"53" 1 311.4042885 348.405917387874
"54" 1 312.923653249999 477.952366398735
"55" 1 315.007322500001 481.40114107277
"56" 1 317.531265999999 376.554873206498
"57" 1 319.940769249999 537.170855757333
"58" 1 324.526801250002 365.903684015856
"59" 1 328.959011250002 395.10357690464
"60" 1 331.512567250001 360.252637436461
"61" 1 334.500786249998 424.665308477214
"62" 1 337.680398250001 620.382943052338
"63" 1 344.772205 614.15024031947
"64" 1 352.775280500001 384.634970387712
"65" 1 352.952280249999 379.730113873866
"66" 1 356.82829925 379.351798296604
"67" 1 360.012684249999 401.820345748246
"68" 1 379.40340125 473.107995331228
"69" 1 397.981530249999 427.001473203381
"70" 1 403.279853 428.440746151003
"71" 1 409.101792499997 432.820685110757
"72" 1 419.638036250001 425.443119154613
"73" 1 429.948477250001 442.977683427665
"74" 1 443.106064250001 454.800971512548
"75" 1 444.845308499998 448.521614472042
"76" 1 452.93463925 455.522387523948
"77" 1 453.993160000002 455.753563469589
"78" 1 469.561411250001 476.145198985323
"79" 1 480.501293000004 499.992046620643
"80" 1 515.541188000002 516.655644827817
"81" 1 517.947423999999 606.268786950048
"82" 1 529.38216125 533.411414609212
"83" 1 547.909457 553.853920348263
